Site_ID,Sector_ID,Cell_ID,Vendor,Antenna_model,Azimuth,Frequency,Polarization ,Tilt,Antenna_Height,Antenna_Power,Antenna_receiver_sensitivity_dbm,Antenna_horizontal_beamwidth,Antenna_vertical_beamwidth,Front_to_back_ratio_dB
MW0626,MW0626-3,6269,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,46,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.644,> 26 & > 28
MW6129,MW6129-1,61297,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,35,2*40 W,,,,
MW6129,MW6129-2,61298,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,35,2*40 W,,,,
MW6129,MW6129-3,61299,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,35,2*40 W,,,,
MW6129,MW6129-1,29107,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,35,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.648,> 26 & > 28
MW6129,MW6129-2,29108,Kathrein,742266V011.pafx,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,35,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.649,> 26 & > 28
MW6129,MW6129-3,29109,Kathrein,742266V011.pafx,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,35,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.650,> 26 & > 28
MW0318,MW0318-1,3187,Kathrein,742266,80,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.651,> 26 & > 28
MW0318,MW0318-2,3188,Kathrein,742266,200,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.652,> 26 & > 28
MW0318,MW0318-3,3189,Kathrein,742266,340,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.653,> 26 & > 28
MW0093,MW0093-1,937,Huawei,ATR451607,100,790-2690MHzÊ,3xDual Polarization,2,16,2*40 W,,60,4.3,28db
MW0093,MW0093-2,938,Huawei,ATR451607,200,790-2690MHzÊ,3xDual Polarization,2,16,2*40 W,,60,4.3,28db
MW0093,MW0093-3,939,Huawei,ATR451607,330,790-2690MHzÊ,3xDual Polarization,2,16,2*40 W,,60,4.3,28db
MW5525,MW5525-1,55257,Andrew,DBXLH-6565C-VTM,60,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5525,MW5525-2,55258,Andrew,DBXLH-6565C-VTM,170,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5525,MW5525-3,55259,Andrew,DBXLH-6565C-VTM,300,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0295,MW0295-1,2957,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0295,MW0295-2,2958,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0295,MW0295-3,2959,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,25,2*40 W,,66.8&61.9,9.2&9.1,>25
MW2673,MW2673-1,26737,Kathrein,742266V011.pafx,40,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.663,> 26 & > 28
MW2673,MW2673-2,26738,Kathrein,742266V011.pafx,140,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.664,> 26 & > 28
MW2673,MW2673-3,26739,Kathrein,742266V011.pafx,280,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.665,> 26 & > 28
MW0351,MW0351-1,3517,Rosenberger,BA-G6W9W9X65V-00M,60,,,2,30,2*40 W,,,,
MW0351,MW0351-2,3518,Rosenberger,BA-G6W9W9X65V-00M,190,,,2,30,2*40 W,,,,
MW0351,MW0351-3,3519,Rosenberger,BA-G6W9W9X65V-00M,270,,,2,30,2*40 W,,,,
MW5605,MW5605-1,56057,Andrew,TBXLHA-6565DC-VTM,90,824Ð960&1710Ð2180,3xDual Polarization,2,38,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5605,MW5605-2,56058,Andrew,TBXLHA-6565DC-VTM,210,824Ð960&1710Ð2180,3xDual Polarization,2,38,2*40 W,,66.8&61.9,9.2&9.1,>25
MW5605,MW5605-3,56059,Andrew,TBXLHA-6565DC-VTM,330,824Ð960&1710Ð2180,3xDual Polarization,2,38,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0417,MW0417-1,4177,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,28,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0417,MW0417-2,4178,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,28,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0417,MW0417-3,4179,Andrew,TBXLHA-6565DC-VTM,280,824Ð960&1710Ð2180,3xDual Polarization,2,28,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0102,MW0102-1,1027,Kathrein,742266,30,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.675,> 26 & > 28
MW0102,MW0102-2,1028,ERICSSON ,201115,160,,,3,25,2*20 W,,,,
MW0102,MW0102-3,1029,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,25,2*20 W,,67.2&61.9,7.4&4.6,>27db
MW0188,MW0188-1,1887,Kathrein,742266,20,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,32,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.678,> 26 & > 28
MW0188,MW0188-2,1888,Kathrein,742266,100,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,32,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.679,> 26 & > 28
MW0188,MW0188-3,1889,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,32,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.680,> 26 & > 28
MW6318,MW6318-1,63187,Rosenberger,BA-G6W9W9X65V-00M,0,,,3,40,2*40 W,,,,
MW6318,MW6318-2,63188,Rosenberger,BA-G6W9W9X65V-00M,120,,,3,40,2*40 W,,,,
MW6318,MW6318-3,63189,Rosenberger,BA-G6W9W9X65V-00M,240,,,3,40,2*40 W,,,,
MW0203,MW0203-1,2037,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.684,> 26 & > 28
MW0203,MW0203-2,2038,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.685,> 26 & > 28
MW0203,MW0203-3,2039,Kathrein,742266,220,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.686,> 26 & > 28
MW5589,MW5589-1,55897,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,40,2*40 W,,,,
MW5589,MW5589-2,55898,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,40,2*40 W,,,,
MW5589,MW5589-3,55899,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,40,2*40 W,,,,
MW5517,MW5517-1,55177,Andrew,DBXLH-6565C-VTM,90,824Ð960MHz&1710Ð2180,Dual Polarization,1,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5517,MW5517-2,55178,Andrew,DBXLH-6565C-VTM,220,824Ð960MHz&1710Ð2180,Dual Polarization,1,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5517,MW5517-3,55179,Andrew,DBXLH-6565C-VTM,340,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0338,MW0338-1,3387,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,50,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.693,> 26 & > 28
MW0338,MW0338-2,3388,Kathrein,742266,140,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,50,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.694,> 26 & > 28
MW0338,MW0338-3,3389,Kathrein,742266,260,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.695,> 26 & > 28
MW2677,MW2677-1,26777,Kathrein,742266V011.pafx,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.696,> 26 & > 28
MW2677,MW2677-2,26778,Kathrein,742266V011.pafx,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.697,> 26 & > 28
MW2677,MW2677-3,26779,Kathrein,742266V011.pafx,310,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.698,> 26 & > 28
MW2672,MW2672-1,26727,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.699,> 26 & > 28
MW2672,MW2672-2,26728,Kathrein,742266V011.pafx,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.700,> 26 & > 28
MW2672,MW2672-3,26729,Kathrein,742266V011.pafx,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.701,> 26 & > 28
MW0358,MW0358-1,3587,Kathrein,742266,70,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.702,> 26 & > 28
MW0358,MW0358-2,3588,Kathrein,742266,190,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.703,> 26 & > 28
MW0358,MW0358-3,3589,Kathrein,742266,310,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.704,> 26 & > 28
MW5552,MW5552-1,55527,Andrew,DBXLH-6565C-VTM,90,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5552,MW5552-2,55528,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5552,MW5552-3,55529,Andrew,DBXLH-6565C-VTM,330,824Ð960MHz&1710Ð2180,Dual Polarization,2,28,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0714,MW0714-1,7147,Andrew,DBXLH-6565C-VTM,40,824Ð960MHz&1710Ð2180,Dual Polarization,1,50,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0714,MW0714-2,7148,Andrew,DBXLH-6565C-VTM,160,824Ð960MHz&1710Ð2180,Dual Polarization,1,50,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0714,MW0714-3,7149,Andrew,DBXLH-6565C-VTM,260,824Ð960MHz&1710Ð2180,Dual Polarization,1,50,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5700,MW5700-1,57007,Rosenberger,BA-G6W9W9X65V-00M,20,,,0,48,2*40 W,,,,
MW5700,MW5700-2,57008,Rosenberger,BA-G6W9W9X65V-00M,140,,,0,48,2*40 W,,,,
MW5700,MW5700-3,57009,Rosenberger,BA-G6W9W9X65V-00M,310,,,0,48,2*40 W,,,,
MW0403,MW0403-1,4037,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,2,50,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0403,MW0403-2,4038,Andrew,DBXLH-6565C-VTM,120,824Ð960MHz&1710Ð2180,Dual Polarization,2,50,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0403,MW0403-3,4039,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,50,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6317,MW6317-1,63177,Andrew,DBXLH-6565C-VTM,20,824Ð960MHz&1710Ð2180,Dual Polarization,2,26,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6317,MW6317-2,63178,Andrew,DBXLH-6565C-VTM,130,824Ð960MHz&1710Ð2180,Dual Polarization,2,26,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6317,MW6317-3,63179,Andrew,DBXLH-6565C-VTM,290,824Ð960MHz&1710Ð2180,Dual Polarization,2,26,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW5709,MW5709-1,57097,Rosenberger,BA-G6W9W9X65V-00M,10,,,4,49,2*40 W,,,,
MW5709,MW5709-2,57098,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,49,2*40 W,,,,
MW5709,MW5709-3,57099,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,49,2*40 W,,,,
MW5408,MW5408-1,54087,Andrew,LBX-6515DS-TOM,40,790-960,Dual Polarization,3,48,2*40 W,,65,7.6,30db
MW5408,MW5408-2,54088,Andrew,LBX-6515DS-TOM,130,790-960,Dual Polarization,2,48,2*40 W,,65,7.6,30db
MW5408,MW5408-3,54089,Andrew,LBX-6515DS-TOM,240,790-960,Dual Polarization,2,48,2*40 W,,65,7.6,30db
MW2200,MW2200-1,22007,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.726,> 26 & > 28
MW2200,MW2200-2,22008,Kathrein,742266V011.pafx,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.727,> 26 & > 28
MW2200,MW2200-3,22009,Kathrein,742266V011.pafx,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.728,> 26 & > 28
MW6316,MW6316-1,63167,Rosenberger,BA-G6W9W9X65V-00M,20,,,3,37,2*40 W,,,,
MW6316,MW6316-2,63168,Rosenberger,BA-G6W9W9X65V-00M,160,,,3,37,2*40 W,,,,
MW6316,MW6316-3,63169,Rosenberger,BA-G6W9W9X65V-00M,320,,,3,37,2*40 W,,,,
MW0365,MW0365-1,3657,Kathrein,742266,70,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.732,> 26 & > 28
MW0365,MW0365-2,3658,Kathrein,742266,200,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.733,> 26 & > 28
MW0365,MW0365-3,3659,Kathrein,742266,330,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,30,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.734,> 26 & > 28
MW6232,MW6232-1,62327,Kathrein,742266,80,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,29,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.735,> 26 & > 28
MW6232,MW6232-2,62328,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,29,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.736,> 26 & > 28
MW6232,MW6232-3,62329,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,29,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.737,> 26 & > 28
MW5506,MW5506-1,55067,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.738,> 26 & > 28
MW5506,MW5506-2,55068,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,1,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.739,> 26 & > 28
MW5506,MW5506-3,55069,Kathrein,742266,270,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,2*40 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.740,> 26 & > 28
MW0075,MW0075-1,757,Rosenberger,BA-G6W9W9X65V-00M,90,,,2,48,2*40 W,,,,
MW0075,MW0075-2,758,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,48,2*40 W,,,,
MW0075,MW0075-3,759,Rosenberger,BA-G6W9W9X65V-00M,330,,,2,48,2*40 W,,,,
MW2647,MW2647-1,26477,Kathrein,742266V011.pafx,30,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.744,> 26 & > 28
MW2647,MW2647-2,26478,Kathrein,742266V011.pafx,130,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.745,> 26 & > 28
MW2647,MW2647-3,26479,Kathrein,742266V011.pafx,270,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.746,> 26 & > 28
MW5620,MW5620-1,56207,Rosenberger,BA-G6W9W9X65V-00M,0,,,4,40,2*40 W,,,,
MW5620,MW5620-2,56208,Rosenberger,BA-G6W9W9X65V-00M,120,,,4,40,2*40 W,,,,
MW5620,MW5620-3,56209,Rosenberger,BA-G6W9W9X65V-00M,300,,,4,40,2*40 W,,,,
MW0611,MW0611-1,6117,Kathrein,739854,20,1710-1990MHz,Dual Polarization,2,48,2*40 W,,65,7,>30db
MW0611,MW0611-2,6118,Kathrein,739854,110,1710-1990MHz,Dual Polarization,2,48,2*40 W,,65,7,>30db
MW0611,MW0611-3,6119,Kathrein,739854,230,1710-1990MHz,Dual Polarization,2,48,2*40 W,,65,7,>30db
MW5906,MW5906-1,59067,Rosenberger,BA-G6W9W9X65V-00M,50,,,2,48,2*40 W,,,,
MW5906,MW5906-2,59068,Rosenberger,BA-G6W9W9X65V-00M,200,,,0,48,2*40 W,,,,
MW5906,MW5906-3,59069,Rosenberger,BA-G6W9W9X65V-00M,310,,,0,48,2*40 W,,,,
MW0618,MW0618-1,6187,Kathrein,739650,10,806-960MHz,Dual Polarization,2,48,2*40 W,,88,8,>25db
MW0618,MW0618-2,6188,Kathrein,739650,120,806-960MHz,Dual Polarization,1,48,2*40 W,,88,8,>25db
MW0618,MW0618-3,6189,Kathrein,739650,240,806-960MHz,Dual Polarization,2,48,2*40 W,,88,8,>25db
MW0624,MW0624-1,6247,Rosenberger,BA-G6W9W9X65V-00M,30,,,4,76,2*40 W,,,,
MW0624,MW0624-2,6248,Rosenberger,BA-G6W9W9X65V-00M,150,,,4,76,2*40 W,,,,
MW0624,MW0624-3,6249,Rosenberger,BA-G6W9W9X65V-00M,270,,,4,76,2*40 W,,,,
MW0635,MW0635-1,6357,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,48,2*40 W,,,,
MW0635,MW0635-2,6358,Rosenberger,BA-G6W9W9X65V-00M,110,,,2,48,2*40 W,,,,
MW0635,MW0635-3,6359,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,48,2*40 W,,,,
MW0424,MW0424-1,4247,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,0,38,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0424,MW0424-2,4248,Andrew,DBXLH-6565C-VTM,130,824Ð960MHz&1710Ð2180,Dual Polarization,0,38,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0424,MW0424-3,4249,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,0,38,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW1505,MW1505-1,2547,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.768,> 26 & > 28
MW1505,MW1505-2,2548,Kathrein,742266V011.pafx,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.769,> 26 & > 28
MW1505,MW1505-3,2549,Kathrein,742266V011.pafx,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.770,> 26 & > 28
MW0529,MW0529-1,5297,Kathrein,730378,100,870ÊÐÊ960ÊMHz,Vertical,0,42,2*40 W,,0,90,>Ê23ÊdB
MW0529,MW0529-2,5298,Kathrein,730378,200,870ÊÐÊ960ÊMHz,Vertical,0,42,2*40 W,,0,90,>Ê23ÊdB
MW0529,MW0529-3,5299,Kathrein,730378,300,870ÊÐÊ960ÊMHz,Vertical,0,42,2*40 W,,0,90,>Ê23ÊdB
MW0387,MW0387-1,3877,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,27,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.774,> 26 & > 28
MW0387,MW0387-2,3878,Kathrein,742266,260,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,27,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.775,> 26 & > 28
MW0387,MW0387-3,3879,Kathrein,742266,310,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,27,2*20 W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.776,> 26 & > 28
MW6072,MW6072-1,60727,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6072,MW6072-2,60728,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW6072,MW6072-3,60729,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,0,48,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0278,MW0278-1,2787,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,15,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0278,MW0278-2,2788,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,15,2*40 W,,66.8&61.9,9.2&9.1,>25
MW0278,MW0278-3,2789,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,2,15,2*40 W,,66.8&61.9,9.2&9.1,>25
MW4011,MW4011-1,40117,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,2,28,2*40 W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4011,MW4011-2,40118,RFS,APXVBLL26EX_43-C-I20,210,698MHz-2690MHz,3xDual Polarization,2,28,2*40 W,,67&66&63,16.2&7.8&6.6,>23.6db
MW4011,MW4011-3,40119,RFS,APXVBLL26EX_43-C-I20,330,698MHz-2690MHz,3xDual Polarization,2,28,2*40 W,,67&66&63,16.2&7.8&6.6,>23.6db
MW1602,MW1602-1,4237,Kathrein,742266V011.pafx,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.786,> 26 & > 28
MW1602,MW1602-2,4238,Kathrein,742266V011.pafx,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.787,> 26 & > 28
MW1602,MW1602-3,4239,Kathrein,742266V011.pafx,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,25,2*40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.788,> 26 & > 28
MW6324,MW6324-1,63247,Andrew,DBXLH-6565C-VTM,100,824Ð960MHz&1710Ð2180,Dual Polarization,2,33,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6324,MW6324-2,63248,Andrew,DBXLH-6565C-VTM,180,824Ð960MHz&1710Ð2180,Dual Polarization,2,33,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW6324,MW6324-3,63249,Andrew,DBXLH-6565C-VTM,320,824Ð960MHz&1710Ð2180,Dual Polarization,2,33,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0116,MW0116-1,1167,Rosenberger,BA-G6W9W9X65V-00M,60,,,3,40,2*40 W,,,,
MW0116,MW0116-2,1168,Rosenberger,BA-G6W9W9X65V-00M,240,,,4,40,2*40 W,,,,
MW0116,MW0116-3,1169,Rosenberger,BA-G6W9W9X65V-00M,320,,,4,40,2*40 W,,,,
MW0330,MW0330-1,3307,Andrew,DBXLH-6565C-VTM,50,824Ð960MHz&1710Ð2180,Dual Polarization,0,48,2*40 W,,67.2&61.9,7.4&4.6,>27db
MW0330,MW0330-2,3308,Andrew,DBXLH-6565C-VTM,180,824Ð960MHz&1710Ð2180,Dual Polarization,0,48,2*40 W,,67.2&61.9,7.4&4.6,>27db
