Site_ID,Sector_ID,Cell_ID,Vendor,Antenna_model,Azimuth,Frequency,Polarization ,Tilt,Antenna_Height,Antenna_Power,Antenna_receiver_sensitivity_dbm,Antenna_horizontal_beamwidth,Antenna_vertical_beamwidth,Front_to_back_ratio_dB,
MW6015,MW6015-3,60153,Rosenberger,BA-G6W9W9X65V-00M,320,,,1,37,20W,-110,,,,
MW6116,MW6116-1,61161,Rosenberger,BA-G6W9W9X65V-00M,100,,,0,50,20W,-110,,,,
MW6116,MW6116-2,61162,Rosenberger,BA-G6W9W9X65V-00M,200,,,0,50,20W,-110,,,,
MW6116,MW6116-3,61163,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,50,20W,-110,,,,
MW0100,MW0100-1,1001,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,2,32,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0100,MW0100-2,1002,Andrew,DBXLH-6565C-VTM,170,824Ð960MHz&1710Ð2180,Dual Polarization,2,32,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0100,MW0100-3,1003,Andrew,DBXLH-6565C-VTM,240,824Ð960MHz&1710Ð2180,Dual Polarization,2,32,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW6065,MW6065-1,60651,RFS,APXVBLL26EX_43-C-I20,0,698MHz-2690MHz,3xDual Polarization,0,35,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW6065,MW6065-2,60652,RFS,APXVBLL26EX_43-C-I20,90,698MHz-2690MHz,3xDual Polarization,0,35,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW6065,MW6065-3,60653,RFS,APXVBLL26EX_43-C-I20,180,698MHz-2690MHz,3xDual Polarization,0,35,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW6065,MW6065-4,60654,RFS,APXVBLL26EX_43-C-I20,280,698MHz-2690MHz,3xDual Polarization,2,35,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW6011,MW6011-1,60111,Andrew,TBXLHA-6565DC-VTM,20,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6011,MW6011-2,60112,Andrew,TBXLHA-6565DC-VTM,110,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6011,MW6011-3,60113,Andrew,TBXLHA-6565DC-VTM,260,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6013,MW6013-1,60131,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6013,MW6013-2,60132,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6013,MW6013-3,60133,Andrew,TBXLHA-6565DC-VTM,260,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6064,MW6064-1,60641,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6064,MW6064-2,60642,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6064,MW6064-3,60643,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6018,MW6018-1,60181,Andrew,TBXLHA-6565DC-VTM,70,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6018,MW6018-2,60182,Andrew,TBXLHA-6565DC-VTM,190,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6018,MW6018-3,60183,Andrew,TBXLHA-6565DC-VTM,290,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6063,MW6063-1,60631,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,4,38,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6063,MW6063-2,60632,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,38,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6063,MW6063-3,60633,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,4,38,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6028,MW6028-1,60281,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6028,MW6028-2,60282,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6028,MW6028-3,60283,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6026,MW6026-1,60261,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6026,MW6026-2,60262,Andrew,TBXLHA-6565DC-VTM,190,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6026,MW6026-3,60263,Andrew,TBXLHA-6565DC-VTM,280,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6027,MW6027-1,60271,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6027,MW6027-2,60272,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6027,MW6027-3,60273,Andrew,TBXLHA-6565DC-VTM,310,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6032,MW6032-1,60321,Andrew,TBXLHA-6565DC-VTM,60,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6032,MW6032-2,60322,Andrew,TBXLHA-6565DC-VTM,160,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6032,MW6032-3,60323,Andrew,TBXLHA-6565DC-VTM,270,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6060,MW6060-1,60601,Andrew,TBXLHA-6565DC-VTM,80,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6060,MW6060-2,60602,Andrew,TBXLHA-6565DC-VTM,190,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6060,MW6060-3,60603,Andrew,TBXLHA-6565DC-VTM,350,824Ð960&1710Ð2180,3xDual Polarization,4,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6035,MW6035-1,60351,Andrew,TBXLHA-6565DC-VTM,60,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6035,MW6035-2,60352,Andrew,TBXLHA-6565DC-VTM,190,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6035,MW6035-3,60353,Andrew,TBXLHA-6565DC-VTM,280,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6038,MW6038-1,60381,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6038,MW6038-2,60382,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,2,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6038,MW6038-3,60383,Andrew,TBXLHA-6565DC-VTM,250,824Ð960&1710Ð2180,3xDual Polarization,2,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6062,MW6062-1,60621,Andrew,TBXLHA-6565DC-VTM,100,824Ð960&1710Ð2180,3xDual Polarization,4,38,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6062,MW6062-2,60622,Andrew,TBXLHA-6565DC-VTM,230,824Ð960&1710Ð2180,3xDual Polarization,4,38,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6062,MW6062-3,60623,Andrew,TBXLHA-6565DC-VTM,300,824Ð960&1710Ð2180,3xDual Polarization,4,38,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6053,MW6053-1,60531,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,4,38,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6053,MW6053-2,60532,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,38,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6053,MW6053-3,60533,Andrew,TBXLHA-6565DC-VTM,241,824Ð960&1710Ð2180,3xDual Polarization,4,38,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6055,MW6055-1,60551,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6055,MW6055-2,60552,Andrew,TBXLHA-6565DC-VTM,100,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6055,MW6055-3,60553,Andrew,TBXLHA-6565DC-VTM,220,824Ð960&1710Ð2180,3xDual Polarization,0,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6056,MW6056-1,60561,Andrew,TBXLHA-6565DC-VTM,75,824Ð960&1710Ð2180,3xDual Polarization,2,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6056,MW6056-2,60562,Andrew,TBXLHA-6565DC-VTM,200,824Ð960&1710Ð2180,3xDual Polarization,2,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6056,MW6056-3,60563,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,1,48,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6016,MW6016-1,60161,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6016,MW6016-2,60162,Andrew,TBXLHA-6565DC-VTM,150,824Ð960&1710Ð2180,3xDual Polarization,0,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6016,MW6016-3,60163,Andrew,TBXLHA-6565DC-VTM,280,824Ð960&1710Ð2180,3xDual Polarization,0,54,20W,-110,66.8&61.9,9.2&9.1,>25,
MW6085,MW6085-1,60851,Rosenberger,BA-G6W9W9X65V-00M,30,,,0,35,20W,-110,,,,
MW6085,MW6085-2,60852,Rosenberger,BA-G6W9W9X65V-00M,140,,,0,35,20W,-110,,,,
MW6085,MW6085-3,60853,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,35,20W,-110,,,,
MW6086,MW6086-1,60861,Rosenberger,BA-G6W9W9X65V-00M,20,,,0,35,20W,-110,,,,
MW6086,MW6086-2,60862,Rosenberger,BA-G6W9W9X65V-00M,140,,,0,35,20W,-110,,,,
MW6086,MW6086-3,60863,Rosenberger,BA-G6W9W9X65V-00M,250,,,0,35,20W,-110,,,,
MW6134,MW6134-1,61341,Rosenberger,BA-G6W9W9X65V-00M,40,,,2,35,20W,-110,,,,
MW6134,MW6134-2,61342,Rosenberger,BA-G6W9W9X65V-00M,150,,,2,35,20W,-110,,,,
MW6134,MW6134-3,61343,Rosenberger,BA-G6W9W9X65V-00M,300,,,2,35,20W,-110,,,,
MW6135,MW6135-1,61351,Rosenberger,BA-G6W9W9X65V-00M,40,,,2,35,20W,-110,,,,
MW6135,MW6135-2,61352,Rosenberger,BA-G6W9W9X65V-00M,180,,,2,35,20W,-110,,,,
MW6135,MW6135-3,61353,Rosenberger,BA-G6W9W9X65V-00M,300,,,2,35,20W,-110,,,,
MW6194,MW6194-1,61941,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,20W,-110,,,,
MW6194,MW6194-2,61942,Rosenberger,BA-G6W9W9X65V-00M,120,,,0,48,20W,-110,,,,
MW6194,MW6194-3,61943,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,20W,-110,,,,
MW6196,MW6196-1,61961,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,20W,-110,,,,
MW6196,MW6196-2,61962,Rosenberger,BA-G6W9W9X65V-00M,120,,,0,48,20W,-110,,,,
MW6196,MW6196-3,61963,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,20W,-110,,,,
MW6206,MW6206-1,62061,Rosenberger,BA-G6W9W9X65V-00M,60,,,2,68,20W,-110,,,,
MW6206,MW6206-2,62062,Rosenberger,BA-G6W9W9X65V-00M,180,,,2,68,20W,-110,,,,
MW6206,MW6206-3,62063,Rosenberger,BA-G6W9W9X65V-00M,300,,,2,68,20W,-110,,,,
MW6205,MW6205-1,62051,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,16,20W,-110,,,,
MW6205,MW6205-2,62052,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,16,20W,-110,,,,
MW6205,MW6205-3,62053,Rosenberger,BA-G6W9W9X65V-00M,340,,,2,16,20W,-110,,,,
MW0020,MW0020-1,201,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,48,20W,-110,,,,
MW0020,MW0020-2,202,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,48,20W,-110,,,,
MW0020,MW0020-3,203,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,48,20W,-110,,,,
MW0047,MW0047-1,471,Rosenberger,BA-G6W9W9X65V-00M,50,,,2,48,20W,-110,,,,
MW0047,MW0047-2,472,Rosenberger,BA-G6W9W9X65V-00M,170,,,2,48,20W,-110,,,,
MW0047,MW0047-3,473,Rosenberger,BA-G6W9W9X65V-00M,290,,,2,48,20W,-110,,,,
MW0075,MW0075-1,751,Rosenberger,BA-G6W9W9X65V-00M,90,,,2,48,20W,-110,,,,
MW0075,MW0075-2,752,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,48,20W,-110,,,,
MW0075,MW0075-3,753,Rosenberger,BA-G6W9W9X65V-00M,330,,,2,48,20W,-110,,,,
MW0174,MW0174-1,1741,Rosenberger,BA-G6W9W9X65V-00M,60,,,2,50,20W,-110,,,,
MW0174,MW0174-2,1742,Rosenberger,BA-G6W9W9X65V-00M,180,,,2,50,20W,-110,,,,
MW0174,MW0174-3,1743,Rosenberger,BA-G6W9W9X65V-00M,350,,,2,50,20W,-110,,,,
MW0189,MW0189-1,1891,Rosenberger,BA-G6W9W9X65V-00M,10,,,2,50,20W,-110,,,,
MW0189,MW0189-2,1892,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,50,20W,-110,,,,
MW0189,MW0189-3,1893,Rosenberger,BA-G6W9W9X65V-00M,220,,,2,50,20W,-110,,,,
MW4001,MW4001-1,40011,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,50,20W,-110,,,,
MW4001,MW4001-2,40012,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,50,20W,-110,,,,
MW4001,MW4001-3,40013,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,50,20W,-110,,,,
MW4021,MW4021-1,40211,RFS,APXVBLL26EX_43-C-I20,20,698MHz-2690MHz,3xDual Polarization,2,45,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4021,MW4021-2,40212,RFS,APXVBLL26EX_43-C-I20,140,698MHz-2690MHz,3xDual Polarization,2,45,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW4021,MW4021-3,40213,RFS,APXVBLL26EX_43-C-I20,260,698MHz-2690MHz,3xDual Polarization,2,45,20W,-110,67&66&63,16.2&7.8&6.6,>23.6db,
MW0010,MW0010-1,101,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,50,20W,-110,,,,
MW0010,MW0010-2,102,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,50,20W,-110,,,,
MW0010,MW0010-3,103,Rosenberger,BA-G6W9W9X65V-00M,200,,,2,50,20W,-110,,,,
MW1077,MW1077-1,10771,Rosenberger,BA-G6W9W9X65V-00M,0,,,2,45,20W,-110,,,,
MW1077,MW1077-2,10772,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,45,20W,-110,,,,
MW1077,MW1077-3,10773,Rosenberger,BA-G6W9W9X65V-00M,240,,,2,45,20W,-110,,,,
MW2675,MW2675-1,26751,Kathrein,742266V011.pafx,100,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2675,MW2675-2,26752,Kathrein,742266V011.pafx,200,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2675,MW2675-3,26753,Kathrein,742266V011.pafx,280,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2662,MW2662-1,26621,Kathrein,742266V011.pafx,0,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2662,MW2662-2,26622,Kathrein,742266V011.pafx,120,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2662,MW2662-3,26623,Kathrein,742266V011.pafx,280,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2625,MW2625-1,26251,Kathrein,742266V011.pafx,110,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2625,MW2625-2,26252,Kathrein,742266V011.pafx,170,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2625,MW2625-3,26253,Kathrein,742266V011.pafx,320,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2658,MW2658-1,26581,Kathrein,742266V011.pafx,150,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2658,MW2658-2,26582,Kathrein,742266V011.pafx,240,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2658,MW2658-3,26583,Kathrein,742266V011.pafx,330,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2647,MW2647-1,26471,Kathrein,742266V011.pafx,30,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2647,MW2647-2,26472,Kathrein,742266V011.pafx,130,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2647,MW2647-3,26473,Kathrein,742266V011.pafx,270,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2686,MW2686-1,26861,Kathrein,742266V011.pafx,0,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2686,MW2686-2,26862,Kathrein,742266V011.pafx,120,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2686,MW2686-3,26863,Kathrein,742266V011.pafx,240,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2633,MW2633-1,26331,Kathrein,742266V011.pafx,0,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2633,MW2633-2,26332,Kathrein,742266V011.pafx,120,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2633,MW2633-3,26333,Kathrein,742266V011.pafx,240,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2618,MW2618-1,26181,Kathrein,742266V011.pafx,0,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2618,MW2618-2,26182,Kathrein,742266V011.pafx,160,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2618,MW2618-3,26183,Kathrein,742266V011.pafx,270,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2679,MW2679-1,26791,Kathrein,742266V011.pafx,60,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2679,MW2679-2,26792,Kathrein,742266V011.pafx,150,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2679,MW2679-3,26793,Kathrein,742266V011.pafx,340,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2685,MW2685-1,26851,Kathrein,742266V011.pafx,17,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2685,MW2685-2,26852,Kathrein,742266V011.pafx,125,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2685,MW2685-3,26853,Kathrein,742266V011.pafx,230,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2685,MW2685-4,29231,Kathrein,742266V011.pafx,300,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2691,MW2691-1,26911,Kathrein,742266V011.pafx,30,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2691,MW2691-2,26912,Kathrein,742266V011.pafx,200,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW2691,MW2691-3,26913,Kathrein,742266V011.pafx,310,,,2,48,20W,-110,,,,1-TB_900_1800_2100/1-TB_900_1800_2100/1-TB_900_1800_2100
MW0401,MW0401-1,4011,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,3,40,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0401,MW0401-2,4012,Andrew,DBXLH-6565C-VTM,120,824Ð960MHz&1710Ð2180,Dual Polarization,3,40,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0401,MW0401-3,4013,Andrew,DBXLH-6565C-VTM,280,824Ð960MHz&1710Ð2180,Dual Polarization,3,40,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0402,MW0402-1,4021,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.888,> 26 & > 28,
MW0402,MW0402-2,4022,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.889,> 26 & > 28,
MW0402,MW0402-3,4023,Kathrein,742266,320,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.890,> 26 & > 28,
MW0405,MW0405-1,4051,Kathrein,742266,40,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,29,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.891,> 26 & > 28,
MW0405,MW0405-2,4052,Kathrein,742266,270,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,29,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.892,> 26 & > 28,
MW0409,MW0409-1,4091,Kathrein,742266,60,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.893,> 26 & > 28,
MW0409,MW0409-2,4092,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.894,> 26 & > 28,
MW0409,MW0409-3,4093,Kathrein,742266,240,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,3,50,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.895,> 26 & > 28,
MW0421,MW0421-1,4211,Kathrein,742266,150,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.896,> 26 & > 28,
MW0421,MW0421-2,4212,Kathrein,742266,230,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.897,> 26 & > 28,
MW0421,MW0421-3,4213,Kathrein,742266,310,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,0,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.898,> 26 & > 28,
MW0477,MW0477-1,4771,Andrew,DBXLH-6565C-VTM,0,824Ð960MHz&1710Ð2180,Dual Polarization,4,28,20W,-110,67.2&61.9,7.4&4.6,>27db,
MW0477,MW0477-2,4772,Kathrein,742266,90,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.900,> 26 & > 28,
MW0477,MW0477-3,4773,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,4,28,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.901,> 26 & > 28,
MW5609,MW5609-1,56091,Rosenberger,BA-G6W9W9X65V-00M,90,,,0,40,20W,-110,,,,
MW5609,MW5609-2,56092,Rosenberger,BA-G6W9W9X65V-00M,180,,,4,40,20W,-110,,,,
MW5609,MW5609-3,56093,Rosenberger,BA-G6W9W9X65V-00M,320,,,4,40,20W,-110,,,,
MW5616,MW5616-1,56161,Kathrein,742266,0,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.905,> 26 & > 28,
MW5616,MW5616-2,56162,Kathrein,742266,120,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,48,20W,-110,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.906,> 26 & > 28,
